questionId,answer,createdAt
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:55:12.831Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:55:19.355Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:55:43.917Z
mMNXZ9mktJF4tMHxH,B,2016-10-08T17:55:46.555Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:56:05.153Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:56:40.723Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:56:41.051Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:56:42.464Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:56:42.767Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:56:48.024Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:56:49.341Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:56:49.888Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:56:53.087Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:56:53.318Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:57:44.579Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:57:56.374Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:58:23.618Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:58:27.139Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:58:27.284Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:58:30.498Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:58:33.241Z
mMNXZ9mktJF4tMHxH,B,2016-10-08T17:58:42.575Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T17:58:48.418Z
mMNXZ9mktJF4tMHxH,B,2016-10-08T17:58:51.239Z
mMNXZ9mktJF4tMHxH,B,2016-10-08T17:59:00.858Z
mMNXZ9mktJF4tMHxH,B,2016-10-08T18:00:07.503Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T18:00:18.706Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T18:00:23.758Z
mMNXZ9mktJF4tMHxH,B,2016-10-08T18:00:24.044Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T18:00:25.429Z
mMNXZ9mktJF4tMHxH,A,2016-10-08T18:00:25.790Z
mMNXZ9mktJF4tMHxH,B,2016-10-08T18:00:32.204Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:00:50.537Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:00:53.717Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:00:55.765Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:00:57.094Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:01:06.987Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:01:13.478Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:01:13.849Z
ZJxSzJph2LE6inHwg,B,2016-10-08T18:01:14.817Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:01:14.944Z
ZJxSzJph2LE6inHwg,B,2016-10-08T18:01:35.010Z
ZJxSzJph2LE6inHwg,B,2016-10-08T18:01:52.117Z
ZJxSzJph2LE6inHwg,B,2016-10-08T18:01:52.430Z
ZJxSzJph2LE6inHwg,B,2016-10-08T18:01:56.895Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:02:32.127Z
ZJxSzJph2LE6inHwg,B,2016-10-08T18:03:15.115Z
ZJxSzJph2LE6inHwg,B,2016-10-08T18:03:16.121Z
ZJxSzJph2LE6inHwg,B,2016-10-08T18:03:33.574Z
ZJxSzJph2LE6inHwg,B,2016-10-08T18:03:35.689Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:03:57.922Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:04:18.307Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:04:22.243Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:04:24.680Z
ZJxSzJph2LE6inHwg,B,2016-10-08T18:04:37.117Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:04:38.413Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:04:55.754Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:04:56.114Z
ZJxSzJph2LE6inHwg,B,2016-10-08T18:05:17.010Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:05:42.545Z
ZJxSzJph2LE6inHwg,A,2016-10-08T18:05:48.333Z
EZuoG6PaDLs8uiE35,A,2016-10-08T18:05:56.819Z
EZuoG6PaDLs8uiE35,A,2016-10-08T18:06:35.285Z
EZuoG6PaDLs8uiE35,A,2016-10-08T18:06:37.542Z
EZuoG6PaDLs8uiE35,A,2016-10-08T18:07:24.752Z
EZuoG6PaDLs8uiE35,A,2016-10-08T18:07:29.213Z
EZuoG6PaDLs8uiE35,A,2016-10-08T18:07:37.372Z
EZuoG6PaDLs8uiE35,A,2016-10-08T18:07:37.841Z
EZuoG6PaDLs8uiE35,B,2016-10-08T18:07:54.365Z
EZuoG6PaDLs8uiE35,A,2016-10-08T18:08:05.597Z
EZuoG6PaDLs8uiE35,B,2016-10-08T18:08:08.059Z
EZuoG6PaDLs8uiE35,A,2016-10-08T18:08:13.409Z
EZuoG6PaDLs8uiE35,B,2016-10-08T18:08:25.928Z
EZuoG6PaDLs8uiE35,A,2016-10-08T18:08:38.666Z
EZuoG6PaDLs8uiE35,A,2016-10-08T18:09:44.880Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:11:07.602Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:11:09.064Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:11:15.535Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:12:34.488Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:12:48.716Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:12:55.407Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:13:04.322Z
B4jDTkB3bj28hoKzN,A,2016-10-08T18:13:35.192Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:14:06.486Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:14:11.915Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:14:24.784Z
B4jDTkB3bj28hoKzN,A,2016-10-08T18:14:28.329Z
B4jDTkB3bj28hoKzN,A,2016-10-08T18:14:28.608Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:14:42.683Z
B4jDTkB3bj28hoKzN,A,2016-10-08T18:14:47.504Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:15:13.120Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:15:13.408Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:15:13.834Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:15:16.759Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:15:17.152Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:15:20.058Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:15:22.287Z
B4jDTkB3bj28hoKzN,A,2016-10-08T18:15:35.533Z
B4jDTkB3bj28hoKzN,A,2016-10-08T18:15:35.790Z
B4jDTkB3bj28hoKzN,B,2016-10-08T18:15:36.700Z
Jsiz4upRQjhzkNBR8,A,2016-10-08T18:23:55.805Z
Jsiz4upRQjhzkNBR8,A,2016-10-08T18:23:56.734Z
Jsiz4upRQjhzkNBR8,A,2016-10-08T18:23:58.729Z
Jsiz4upRQjhzkNBR8,A,2016-10-08T18:24:29.262Z
Jsiz4upRQjhzkNBR8,B,2016-10-08T18:24:54.443Z
Jsiz4upRQjhzkNBR8,B,2016-10-08T18:24:55.504Z
Jsiz4upRQjhzkNBR8,B,2016-10-08T18:24:55.721Z
Jsiz4upRQjhzkNBR8,B,2016-10-08T18:24:58.553Z
Jsiz4upRQjhzkNBR8,B,2016-10-08T18:24:58.924Z
Jsiz4upRQjhzkNBR8,A,2016-10-08T18:25:41.936Z
Jsiz4upRQjhzkNBR8,A,2016-10-08T18:25:42.217Z
Jsiz4upRQjhzkNBR8,B,2016-10-08T18:25:44.659Z
Jsiz4upRQjhzkNBR8,A,2016-10-08T18:26:41.934Z
Jsiz4upRQjhzkNBR8,B,2016-10-08T18:27:13.135Z
Jsiz4upRQjhzkNBR8,B,2016-10-08T18:27:14.881Z
Jsiz4upRQjhzkNBR8,B,2016-10-08T18:27:15.210Z
Jsiz4upRQjhzkNBR8,A,2016-10-08T18:27:45.965Z
Jsiz4upRQjhzkNBR8,B,2016-10-08T18:27:50.009Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:28:03.231Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:28:04.300Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:28:09.868Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:29:44.464Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:29:44.880Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:30:14.322Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:30:19.926Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:30:30.216Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:30:35.290Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:31:03.696Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:31:07.174Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:31:13.714Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:32:21.013Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:32:40.695Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:32:46.903Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:32:57.796Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:33:05.005Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:33:17.122Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:35:12.719Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:35:27.335Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:35:35.555Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:35:40.546Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:35:42.200Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:35:42.546Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:36:05.612Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:36:13.350Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:36:13.565Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:36:14.136Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:36:24.532Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:36:47.970Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:37:00.178Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:37:07.175Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:37:07.417Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:37:09.674Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:37:09.954Z
t6aqneCpg4wNCJQ7w,B,2016-10-08T18:38:12.545Z
t6aqneCpg4wNCJQ7w,A,2016-10-08T18:38:13.098Z
t6aqneCpg4wNCJQ7w,B,2016-10-08T18:38:26.797Z
t6aqneCpg4wNCJQ7w,A,2016-10-08T18:38:29.053Z
t6aqneCpg4wNCJQ7w,B,2016-10-08T18:38:34.498Z
t6aqneCpg4wNCJQ7w,B,2016-10-08T18:39:10.278Z
t6aqneCpg4wNCJQ7w,B,2016-10-08T18:39:33.116Z
t6aqneCpg4wNCJQ7w,B,2016-10-08T18:39:41.385Z
t6aqneCpg4wNCJQ7w,B,2016-10-08T18:40:14.824Z
t6aqneCpg4wNCJQ7w,A,2016-10-08T18:41:30.294Z
t6aqneCpg4wNCJQ7w,A,2016-10-08T18:41:30.723Z
t6aqneCpg4wNCJQ7w,B,2016-10-08T18:41:34.004Z
t6aqneCpg4wNCJQ7w,B,2016-10-08T18:42:24.465Z
t6aqneCpg4wNCJQ7w,B,2016-10-08T18:42:24.687Z
t6aqneCpg4wNCJQ7w,B,2016-10-08T18:42:45.168Z
t6aqneCpg4wNCJQ7w,B,2016-10-08T18:42:49.392Z
t6aqneCpg4wNCJQ7w,B,2016-10-08T18:42:49.584Z
t6aqneCpg4wNCJQ7w,B,2016-10-08T18:42:49.934Z
t6aqneCpg4wNCJQ7w,B,2016-10-08T18:42:52.778Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:43:48.923Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:43:49.449Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:43:57.941Z
9fYMqjMAJsbjGvYne,A,2016-10-08T18:44:01.455Z
9fYMqjMAJsbjGvYne,A,2016-10-08T18:44:02.121Z
9fYMqjMAJsbjGvYne,A,2016-10-08T18:44:12.169Z
9fYMqjMAJsbjGvYne,A,2016-10-08T18:44:12.600Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:44:20.619Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:44:32.725Z
9fYMqjMAJsbjGvYne,A,2016-10-08T18:44:42.997Z
9fYMqjMAJsbjGvYne,A,2016-10-08T18:44:44.215Z
9fYMqjMAJsbjGvYne,A,2016-10-08T18:44:47.248Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:45:16.984Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:45:36.798Z
9fYMqjMAJsbjGvYne,A,2016-10-08T18:45:38.430Z
9fYMqjMAJsbjGvYne,A,2016-10-08T18:45:38.666Z
9fYMqjMAJsbjGvYne,A,2016-10-08T18:45:41.744Z
9fYMqjMAJsbjGvYne,A,2016-10-08T18:46:13.068Z
9fYMqjMAJsbjGvYne,A,2016-10-08T18:46:13.387Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:46:18.266Z
9fYMqjMAJsbjGvYne,A,2016-10-08T18:46:31.188Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:46:41.192Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:46:43.871Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:46:48.242Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:46:48.704Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:46:53.280Z
9fYMqjMAJsbjGvYne,A,2016-10-08T18:46:56.855Z
9fYMqjMAJsbjGvYne,A,2016-10-08T18:47:04.006Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:47:26.133Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:47:38.263Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:47:41.584Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:47:50.865Z
9fYMqjMAJsbjGvYne,B,2016-10-08T18:47:51.078Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:48:20.328Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:48:35.411Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:48:50.433Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:49:41.504Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:49:41.822Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:49:46.242Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:49:50.352Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:49:55.890Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:49:56.199Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:49:57.736Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:50:18.390Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:50:22.605Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:50:22.768Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:50:27.911Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:50:50.993Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:50:58.039Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:50:58.523Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:51:00.060Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:51:39.241Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:51:39.412Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:51:59.473Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:52:04.401Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:52:23.652Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:52:24.085Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:52:24.563Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:52:46.890Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:52:48.212Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:53:21.020Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:53:21.965Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:53:24.088Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:53:24.240Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:53:24.416Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:53:24.739Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:53:25.927Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:53:26.026Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:53:39.337Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:53:47.296Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:53:54.416Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:54:10.021Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:54:20.649Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:54:30.708Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:54:31.068Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:54:37.863Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:54:43.828Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:55:01.618Z
RJWrAWsXWZ55JkSL3,A,2016-10-08T18:55:08.047Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:56:03.044Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:56:03.358Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:56:33.798Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:56:39.566Z
RJWrAWsXWZ55JkSL3,B,2016-10-08T18:57:17.531Z
gHsZ4cj2TP4i3QwBF,A,2016-10-08T19:00:31.259Z
gHsZ4cj2TP4i3QwBF,A,2016-10-08T19:00:31.469Z
Sc77Q5PCZjg832CWf,B,2016-10-08T19:03:09.080Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:03:24.734Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:03:51.869Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:04:15.237Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:04:30.528Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:04:30.694Z
Sc77Q5PCZjg832CWf,B,2016-10-08T19:05:04.537Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:05:25.448Z
Sc77Q5PCZjg832CWf,B,2016-10-08T19:06:05.180Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:06:33.131Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:07:01.204Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:07:04.161Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:07:05.594Z
Sc77Q5PCZjg832CWf,B,2016-10-08T19:07:08.814Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:07:13.716Z
Sc77Q5PCZjg832CWf,B,2016-10-08T19:07:25.254Z
ZJxSzJph2LE6inHwg,B,2016-10-08T19:08:22.375Z
ZJxSzJph2LE6inHwg,B,2016-10-08T19:08:27.963Z
ZJxSzJph2LE6inHwg,B,2016-10-08T19:09:53.192Z
ZJxSzJph2LE6inHwg,B,2016-10-08T19:10:00.202Z
ZJxSzJph2LE6inHwg,B,2016-10-08T19:10:09.339Z
ZJxSzJph2LE6inHwg,B,2016-10-08T19:10:09.519Z
ZJxSzJph2LE6inHwg,B,2016-10-08T19:10:13.134Z
ZJxSzJph2LE6inHwg,B,2016-10-08T19:12:16.586Z
ZJxSzJph2LE6inHwg,B,2016-10-08T19:12:16.709Z
ZJxSzJph2LE6inHwg,B,2016-10-08T19:12:16.923Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:13:21.141Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:13:22.117Z
EZuoG6PaDLs8uiE35,B,2016-10-08T19:13:35.220Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:13:36.733Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:13:49.389Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:14:16.640Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:14:16.845Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:14:17.068Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:14:17.182Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:14:23.989Z
EZuoG6PaDLs8uiE35,B,2016-10-08T19:15:23.821Z
EZuoG6PaDLs8uiE35,B,2016-10-08T19:15:23.960Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:15:35.524Z
EZuoG6PaDLs8uiE35,B,2016-10-08T19:15:39.357Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:15:44.856Z
EZuoG6PaDLs8uiE35,B,2016-10-08T19:15:45.108Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:15:51.171Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:15:54.194Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:16:00.440Z
EZuoG6PaDLs8uiE35,B,2016-10-08T19:16:05.459Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:16:05.874Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:16:06.342Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:16:08.344Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:16:09.171Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:16:10.371Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:16:11.520Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:16:19.944Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:16:34.458Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:16:35.716Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:16:53.591Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:17:42.364Z
EZuoG6PaDLs8uiE35,A,2016-10-08T19:17:47.780Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:18:32.247Z
B4jDTkB3bj28hoKzN,A,2016-10-08T19:18:54.306Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:20:04.007Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:20:18.233Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:20:38.349Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:20:40.495Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:20:47.817Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:20:47.944Z
B4jDTkB3bj28hoKzN,A,2016-10-08T19:20:57.769Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:21:36.575Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:21:44.620Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:21:53.524Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:21:57.108Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:21:58.390Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:22:00.792Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:22:05.619Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:22:13.269Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:22:19.976Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:22:20.736Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:22:39.025Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:22:50.217Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:22:55.368Z
B4jDTkB3bj28hoKzN,B,2016-10-08T19:22:55.540Z
gHsZ4cj2TP4i3QwBF,B,2016-10-08T19:23:01.058Z
gHsZ4cj2TP4i3QwBF,A,2016-10-08T19:23:36.332Z
gHsZ4cj2TP4i3QwBF,A,2016-10-08T19:23:36.619Z
gHsZ4cj2TP4i3QwBF,A,2016-10-08T19:26:08.007Z
gHsZ4cj2TP4i3QwBF,A,2016-10-08T19:26:13.707Z
gHsZ4cj2TP4i3QwBF,B,2016-10-08T19:26:14.277Z
gHsZ4cj2TP4i3QwBF,B,2016-10-08T19:26:30.109Z
gHsZ4cj2TP4i3QwBF,B,2016-10-08T19:26:32.546Z
gHsZ4cj2TP4i3QwBF,B,2016-10-08T19:26:34.370Z
gHsZ4cj2TP4i3QwBF,A,2016-10-08T19:26:35.155Z
gHsZ4cj2TP4i3QwBF,A,2016-10-08T19:26:35.724Z
gHsZ4cj2TP4i3QwBF,B,2016-10-08T19:26:36.602Z
gHsZ4cj2TP4i3QwBF,B,2016-10-08T19:26:37.005Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:28:18.697Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:28:25.258Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:28:25.798Z
Sc77Q5PCZjg832CWf,B,2016-10-08T19:28:26.416Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:28:39.766Z
Sc77Q5PCZjg832CWf,B,2016-10-08T19:28:51.266Z
Sc77Q5PCZjg832CWf,B,2016-10-08T19:28:55.501Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:29:04.819Z
Sc77Q5PCZjg832CWf,B,2016-10-08T19:29:38.134Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:29:43.752Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:29:50.963Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:30:16.913Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:30:36.666Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:30:41.381Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:31:54.313Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:32:14.349Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:32:18.511Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:32:20.432Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:32:20.829Z
Sc77Q5PCZjg832CWf,B,2016-10-08T19:32:24.887Z
Sc77Q5PCZjg832CWf,B,2016-10-08T19:32:25.554Z
Sc77Q5PCZjg832CWf,B,2016-10-08T19:32:26.183Z
Sc77Q5PCZjg832CWf,B,2016-10-08T19:32:26.609Z
Sc77Q5PCZjg832CWf,B,2016-10-08T19:32:27.891Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:32:39.671Z
Sc77Q5PCZjg832CWf,A,2016-10-08T19:32:46.075Z
BvopmN6MBMADwyR3A,A,2016-10-08T19:34:03.685Z
BvopmN6MBMADwyR3A,A,2016-10-08T19:34:11.063Z
BvopmN6MBMADwyR3A,A,2016-10-08T19:34:21.165Z
BvopmN6MBMADwyR3A,A,2016-10-08T19:34:21.299Z
BvopmN6MBMADwyR3A,B,2016-10-08T19:34:41.027Z
