questionId,question,answerText,answer,location,timestamp
dc7wjni3MG44XSTib,PlayStation or Xbox ?,Xbox,B,market street,2016-10-08 16:07:32.358000-07:00
dc7wjni3MG44XSTib,PlayStation or Xbox ?,Xbox,B,market street,2016-10-08 16:07:48.059000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,hot,A,market street,2016-10-08 16:08:13.428000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,iced,B,market street,2016-10-08 16:08:14.324000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,hot,A,market street,2016-10-08 16:08:17.608000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,iced,B,market street,2016-10-08 16:08:18.792000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,iced,B,market street,2016-10-08 16:08:20.357000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,iced,B,market street,2016-10-08 16:08:22.181000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,hot,A,market street,2016-10-08 16:08:23.425000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,hot,A,market street,2016-10-08 16:08:23.754000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,iced,B,market street,2016-10-08 16:08:40.141000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,iced,B,market street,2016-10-08 16:09:54.235000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,hot,A,market street,2016-10-08 16:10:30.929000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,iced,B,market street,2016-10-08 16:10:42.189000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,iced,B,market street,2016-10-08 16:10:42.849000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,hot,A,market street,2016-10-08 16:11:02.293000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,iced,B,market street,2016-10-08 16:11:14.446000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,hot,A,market street,2016-10-08 16:11:44.985000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,hot,A,market street,2016-10-08 16:11:45.324000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,iced,B,market street,2016-10-08 16:11:53.495000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,iced,B,market street,2016-10-08 16:11:54.866000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,iced,B,market street,2016-10-08 16:11:58.419000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,iced,B,market street,2016-10-08 16:11:59.018000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,iced,B,market street,2016-10-08 16:12:02.059000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,iced,B,market street,2016-10-08 16:12:32.703000-07:00
LZCSpQCgiaiteuaKd,Best coffee?,hot,A,market street,2016-10-08 16:12:39.780000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,football,A,market street,2016-10-08 16:12:58.988000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,football,A,market street,2016-10-08 16:12:59.213000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,football,A,market street,2016-10-08 16:13:12.245000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:13:41.500000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:13:43.964000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:13:46.240000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:13:56.982000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:13:57.251000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:13:57.420000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:14:28.782000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:15:11.917000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,football,A,market street,2016-10-08 16:15:17.352000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,football,A,market street,2016-10-08 16:15:19.492000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:15:30.164000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:15:30.513000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:15:32.976000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:15:38.862000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:16:04.207000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,football,A,market street,2016-10-08 16:16:05.059000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,football,A,market street,2016-10-08 16:16:16.015000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:16:32.622000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,football,A,market street,2016-10-08 16:16:43.464000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:16:52.382000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:16:59.337000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:17:02.001000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,soccer,B,market street,2016-10-08 16:17:15.515000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,football,A,market street,2016-10-08 16:17:23.224000-07:00
ELJxiSALznMC3kx8t,football or soccer ?,football,A,market street,2016-10-08 16:17:37.659000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:18:21.297000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:18:29.532000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:18:29.989000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:18:38.133000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:18:48.566000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:18:57-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:19:03.519000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:19:03.960000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:19:07.607000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:19:07.870000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:19:16.081000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:19:16.556000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:19:16.884000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:19:43.314000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:19:43.666000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:19:44.803000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:19:45.134000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:20:18.475000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:20:30.156000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:20:34.888000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:20:50.926000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:20:51.037000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:20:53.517000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:21:19.872000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:21:50.888000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:21:53.533000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:21:56.974000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:22:13.916000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:22:29.196000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:22:40.227000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:22:56.714000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:23:31.499000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:24:11.901000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:24:14.599000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:24:30.209000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:24:30.852000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:24:41.050000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:24:48.679000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:24:52.411000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:24:55.830000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:24:56.510000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:24:56.755000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:25:01.038000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:25:03.219000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:25:04.881000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:25:08.066000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:25:22.529000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:25:35.690000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:25:43.412000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:25:44.271000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:25:59.053000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:26:03.561000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:26:05.323000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:26:11.939000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:26:13.366000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:26:22.441000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:26:41.644000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:26:48.962000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:26:55.934000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:27:07.778000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:27:26.501000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:27:27.397000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:27:29.139000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:27:30.621000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:27:38.408000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:27:39.267000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:27:46.868000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Annoying,B,market street,2016-10-08 16:27:47.303000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:27:49.793000-07:00
LnxtxaT6yk9dSgHfa,Pokemon Go?,Lovely,A,market street,2016-10-08 16:27:55.593000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:28:03.665000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:28:06.087000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,AR,B,market street,2016-10-08 16:28:07.279000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:28:09.943000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:28:10.318000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,AR,B,market street,2016-10-08 16:28:17.933000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:28:24.945000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:28:25.276000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:28:32.588000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:28:32.949000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,AR,B,market street,2016-10-08 16:28:35.977000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:28:43.776000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,AR,B,market street,2016-10-08 16:28:50.058000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,AR,B,market street,2016-10-08 16:28:50.514000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:29:04.440000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:29:05.651000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:29:35.896000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,AR,B,market street,2016-10-08 16:29:52.638000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,AR,B,market street,2016-10-08 16:29:55.127000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,AR,B,market street,2016-10-08 16:29:55.466000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:30:06.267000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,AR,B,market street,2016-10-08 16:30:08.465000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:32:29.385000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,AR,B,market street,2016-10-08 16:32:29.844000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,AR,B,market street,2016-10-08 16:32:29.991000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:32:30.525000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,AR,B,market street,2016-10-08 16:32:36.052000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:32:36.784000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,AR,B,market street,2016-10-08 16:32:44.812000-07:00
t6aqneCpg4wNCJQ7w,VR or AR ?,VR,A,market street,2016-10-08 16:32:49.856000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:33:01.896000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:33:03.341000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:33:22.066000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:33:22.659000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:33:22.998000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:33:32.155000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:33:40.359000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:33:41.538000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:33:50.339000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:33:51.924000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:33:55.704000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:33:58.174000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:33:59.434000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:34:16.273000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:35:10.177000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:35:10.635000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:35:22.520000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:35:23.499000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:35:38.829000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:35:39.206000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:35:39.546000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:35:41.783000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:35:49.681000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:35:50.047000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:35:55.698000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:35:55.797000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:36:31.542000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:36:32.780000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:36:32.970000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:36:34.296000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:37:12.040000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:37:13.041000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:37:14.151000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:37:16.158000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:37:27.926000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:37:34.692000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:37:35.185000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:37:35.319000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Uber,A,market street,2016-10-08 16:37:43.884000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:37:44.339000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:37:53.299000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:37:56.444000-07:00
9fYMqjMAJsbjGvYne,Uber or Lyft ?,Lyft,B,market street,2016-10-08 16:37:56.688000-07:00
BvopmN6MBMADwyR3A,Why vote?,Democracy,A,market street,2016-10-08 16:38:06.546000-07:00
BvopmN6MBMADwyR3A,Why vote?,Hypocrisy,B,market street,2016-10-08 16:38:23.506000-07:00
BvopmN6MBMADwyR3A,Why vote?,Hypocrisy,B,market street,2016-10-08 16:38:37.530000-07:00
BvopmN6MBMADwyR3A,Why vote?,Democracy,A,market street,2016-10-08 16:39:54.625000-07:00
BvopmN6MBMADwyR3A,Why vote?,Democracy,A,market street,2016-10-08 16:39:55-07:00
BvopmN6MBMADwyR3A,Why vote?,Democracy,A,market street,2016-10-08 16:39:55.136000-07:00
BvopmN6MBMADwyR3A,Why vote?,Hypocrisy,B,market street,2016-10-08 16:41:42.297000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:43:14.508000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:43:14.620000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:43:14.725000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:43:15.262000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:43:15.584000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:43:28.421000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:43:37.447000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:43:44.013000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:43:44.375000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:43:49.431000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:43:49.764000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:43:51.685000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:43:51.990000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:43:55.693000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:43:55.824000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:43:58.985000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:44:02.837000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:44:03.085000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:44:13.048000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:44:13.399000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:44:15.252000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:44:36.617000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:44:39.153000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:44:39.256000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:44:42.318000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:44:43.896000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:44:59.870000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:45:11.751000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:45:18.371000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:45:19.653000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:45:23.591000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:45:26.346000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:45:27.928000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:45:28.385000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:45:30.871000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:45:31.109000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:45:38.867000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:45:49.307000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:45:51.277000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:45:58.916000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:46:03.755000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:46:06.261000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:46:14.483000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:46:16.657000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:46:22.776000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:46:23.013000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:46:35.381000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:46:35.486000-07:00
w3FPzq2TfH5h6zj2A,meat?,murder,A,market street,2016-10-08 16:46:35.608000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:46:35.721000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:46:49.091000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:46:49.780000-07:00
w3FPzq2TfH5h6zj2A,meat?,delicious,B,market street,2016-10-08 16:46:59.392000-07:00
